n_positives,n_queries,ndcg,ndcg@5,ndcg@10,ndcg@100,map,map@10,map@100,recall,f1,f1@10,f1@50,f1@100,r-precision,mrr@100,recall@1,recall@2,recall@3,recall@4,recall@5,recall@6,recall@7,recall@8,recall@9,recall@10,recall@15,recall@20,recall@25,recall@30,recall@35,recall@40,recall@45,recall@50,recall@55,recall@65,recall@75,recall@85,recall@95,recall@105,recall@115,recall@125,recall@135,recall@145,recall@155,recall@165,recall@175,recall@185,recall@195,recall@250,recall@300,recall@350,recall@400,recall@450,recall@500,recall@600,recall@700,recall@800,recall@900,recall@1000,recall@1100,recall@1200,recall@1300,recall@1400,recall@1500,recall@1600,recall@1700,recall@1800,recall@1900,recall@2000,recall@2200,recall@2400,recall@2600,recall@2800,recall@3000,recall@3200,recall@3400,recall@3600,recall@3800,recall@4000,recall@4200,recall@4400,recall@4600,recall@4800,recall@5000,recall@5500,recall@6000,recall@6500,recall@7000,recall@7500,recall@8000,recall@8500,recall@9000,recall@9500,recall@10000,precision@1,precision@2,precision@3,precision@4,precision@5,precision@6,precision@7,precision@8,precision@9,precision@10,precision@15,precision@20,precision@25,precision@30,precision@35,precision@40,precision@45,precision@50,precision@55,precision@65,precision@75,precision@85,precision@95,precision@105,precision@115,precision@125,precision@135,precision@145,precision@155,precision@165,precision@175,precision@185,precision@195,precision@250,precision@300,precision@350,precision@400,precision@450,precision@500,precision@600,precision@700,precision@800,precision@900,precision@1000,precision@1100,precision@1200,precision@1300,precision@1400,precision@1500,precision@1600,precision@1700,precision@1800,precision@1900,precision@2000,precision@2200,precision@2400,precision@2600,precision@2800,precision@3000,precision@3200,precision@3400,precision@3600,precision@3800,precision@4000,precision@4200,precision@4400,precision@4600,precision@4800,precision@5000,precision@5500,precision@6000,precision@6500,precision@7000,precision@7500,precision@8000,precision@8500,precision@9000,precision@9500,precision@10000
1,20,0.5332154470516268,0.4455285910760186,0.47707507875459154,0.5209423987307762,0.43195116860558047,0.4225,0.4314596949891067,0.95,0.00018998100189981,0.11818181818181817,0.033333333333333326,0.016831683168316836,0.3,0.4314596949891067,0.3,0.5,0.5,0.5,0.55,0.55,0.55,0.65,0.65,0.65,0.65,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.3,0.25,0.16666666666666669,0.125,0.10999999999999999,0.09166666666666667,0.07857142857142856,0.08125,0.07222222222222223,0.06500000000000002,0.043333333333333335,0.03750000000000001,0.030000000000000006,0.028333333333333332,0.02428571428571429,0.021250000000000005,0.018888888888888882,0.017000000000000005,0.015454545454545453,0.013076923076923078,0.011333333333333334,0.010000000000000004,0.008947368421052631,0.008095238095238095,0.00782608695652174,0.007200000000000001,0.006666666666666668,0.006206896551724138,0.005806451612903227,0.005454545454545453,0.005142857142857143,0.0048648648648648655,0.004615384615384614,0.0036000000000000003,0.003,0.0025714285714285713,0.0022500000000000007,0.002,0.0018000000000000002,0.0015,0.0012857142857142856,0.0011250000000000003,0.001,0.0009000000000000001,0.0008181818181818183,0.0007916666666666668,0.0007307692307692307,0.0006785714285714286,0.0006333333333333332,0.0005937500000000002,0.0005588235294117646,0.0005277777777777778,0.0004999999999999999,0.00047500000000000005,0.0004318181818181818,0.0003958333333333334,0.00036538461538461535,0.0003392857142857143,0.0003166666666666666,0.0002968750000000001,0.0002794117647058823,0.0002638888888888889,0.00024999999999999995,0.00023750000000000003,0.00022619047619047613,0.0002159090909090909,0.00020652173913043482,0.0001979166666666667,0.00019,0.00017272727272727272,0.0001583333333333333,0.00014615384615384612,0.00013571428571428572,0.0001266666666666667,0.00011875000000000001,0.00011176470588235296,0.00010555555555555557,9.999999999999998e-05,9.5e-05
2,16,0.46396469157910813,0.352955063126312,0.37556849959903793,0.4519018604922379,0.306504944028677,0.28784722222222225,0.3061612567143425,0.90625,0.00036242751449710065,0.16666666666666669,0.05288461538461539,0.031862745098039214,0.21875,0.41026710557960555,0.125,0.21875,0.375,0.40625,0.4375,0.4375,0.4375,0.4375,0.46875,0.5,0.5625,0.59375,0.59375,0.625,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.75,0.75,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.25,0.21875,0.25,0.203125,0.175,0.14583333333333331,0.12499999999999999,0.109375,0.10416666666666667,0.1,0.07500000000000001,0.05937500000000001,0.0475,0.04166666666666667,0.039285714285714285,0.034375,0.030555555555555555,0.027500000000000004,0.024999999999999998,0.021153846153846155,0.02,0.01764705882352941,0.017105263157894735,0.015476190476190478,0.014130434782608696,0.013,0.012037037037037037,0.011206896551724138,0.010483870967741934,0.00984848484848485,0.009285714285714286,0.008783783783783784,0.008333333333333333,0.0065,0.005625,0.004821428571428572,0.00421875,0.00375,0.003375,0.0028125,0.0025,0.0021875,0.0019444444444444444,0.00175,0.001590909090909091,0.0014583333333333334,0.001346153846153846,0.00125,0.0011666666666666665,0.00109375,0.0010294117647058822,0.0009722222222222222,0.0009210526315789473,0.000875,0.0007954545454545455,0.0007291666666666667,0.000673076923076923,0.000625,0.0005833333333333333,0.000546875,0.0005147058823529411,0.0004861111111111111,0.0004605263157894737,0.0004375,0.00043154761904761905,0.0004119318181818182,0.0003940217391304348,0.0003776041666666667,0.0003625,0.00032954545454545454,0.00030208333333333335,0.0002788461538461538,0.00025892857142857146,0.00024166666666666667,0.0002265625,0.00021323529411764705,0.00020138888888888892,0.00019078947368421053,0.00018125
3,10,0.5512988043908147,0.3741173597958253,0.43624535097994543,0.5268277197331138,0.3750750582268133,0.3444708994708994,0.3744440194779753,1.0,0.0005998200539838047,0.2461538461538461,0.0830188679245283,0.04854368932038834,0.3333333333333333,0.4735653235653235,0.1,0.26666666666666666,0.3333333333333333,0.36666666666666664,0.4,0.4333333333333333,0.5,0.5,0.5333333333333333,0.5333333333333333,0.6,0.7,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7999999999999999,0.7999999999999999,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.8999999999999998,0.8999999999999998,0.8999999999999998,0.8999999999999998,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9666666666666666,0.9666666666666666,0.9666666666666666,0.9666666666666666,0.9666666666666666,0.9666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.4,0.3333333333333333,0.275,0.24000000000000005,0.21666666666666665,0.21428571428571427,0.1875,0.17777777777777776,0.16,0.12,0.10500000000000001,0.088,0.07333333333333333,0.06285714285714286,0.05500000000000001,0.048888888888888885,0.044,0.04,0.036923076923076927,0.031999999999999994,0.029411764705882353,0.02631578947368421,0.02380952380952381,0.021739130434782608,0.02,0.01851851851851852,0.017241379310344827,0.016129032258064516,0.015151515151515152,0.014857142857142857,0.014054054054054054,0.013333333333333332,0.010400000000000001,0.008666666666666666,0.0074285714285714285,0.006750000000000001,0.006,0.005399999999999999,0.0045,0.004000000000000001,0.0035000000000000005,0.0031111111111111114,0.0027999999999999995,0.002545454545454546,0.002333333333333333,0.002153846153846154,0.0020000000000000005,0.0018666666666666664,0.0017500000000000003,0.0016470588235294118,0.0015555555555555557,0.0014736842105263158,0.0013999999999999998,0.001272727272727273,0.0011666666666666665,0.001076923076923077,0.0010000000000000002,0.0009333333333333332,0.0008750000000000001,0.0008235294117647059,0.0007777777777777778,0.0007368421052631579,0.0006999999999999999,0.0006666666666666668,0.0006590909090909092,0.0006304347826086957,0.0006041666666666667,0.00058,0.0005272727272727272,0.00048333333333333334,0.0004615384615384615,0.0004285714285714285,0.0004,0.000375,0.0003529411764705883,0.0003333333333333334,0.0003157894736842106,0.0003
4,12,0.6763838785348749,0.49855672429761927,0.5615664237321226,0.6634083538426699,0.48820502651748576,0.4424107142857143,0.4869868309519101,0.9791666666666666,0.0007830201252832202,0.35714285714285715,0.13271604938271606,0.0705128205128205,0.4166666666666667,0.6462174940898345,0.125,0.2708333333333333,0.375,0.4166666666666667,0.5,0.5416666666666666,0.5625,0.5625,0.6041666666666666,0.625,0.7083333333333334,0.7708333333333334,0.8125,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.875,0.8958333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.5,0.5416666666666666,0.5,0.4166666666666667,0.4000000000000001,0.3611111111111111,0.32142857142857134,0.28125,0.26851851851851855,0.25,0.1888888888888889,0.15416666666666665,0.12999999999999998,0.11111111111111112,0.09523809523809525,0.08333333333333333,0.07777777777777779,0.07166666666666667,0.06666666666666667,0.05641025641025641,0.0488888888888889,0.04313725490196078,0.03859649122807018,0.035714285714285705,0.03260869565217392,0.03000000000000001,0.027777777777777776,0.02586206896551724,0.024193548387096777,0.02323232323232323,0.021904761904761903,0.02072072072072072,0.01965811965811966,0.015333333333333338,0.012777777777777779,0.010952380952380951,0.009583333333333333,0.008518518518518519,0.007833333333333336,0.006527777777777778,0.005595238095238095,0.004895833333333333,0.004351851851851852,0.003916666666666668,0.0035606060606060614,0.003263888888888889,0.003012820512820513,0.0027976190476190475,0.0026111111111111114,0.0024479166666666664,0.002303921568627451,0.002175925925925926,0.0020614035087719294,0.001958333333333334,0.0017803030303030307,0.0016319444444444445,0.0015064102564102564,0.0013988095238095237,0.0013055555555555557,0.0012239583333333332,0.0011519607843137256,0.001087962962962963,0.0010307017543859647,0.000979166666666667,0.0009325396825396827,0.0008901515151515154,0.0008514492753623188,0.0008159722222222223,0.0007833333333333335,0.0007121212121212121,0.0006527777777777778,0.0006025641025641026,0.0005595238095238097,0.0005222222222222223,0.0004895833333333335,0.0004607843137254902,0.00043518518518518515,0.0004122807017543859,0.00039166666666666674
5,16,0.44613770087155113,0.1705473568511378,0.2595500329746823,0.40466393972750253,0.21018820791214363,0.1632986111111111,0.20712498207475216,0.9624999999999999,0.0009620189905047477,0.22499999999999998,0.1159090909090909,0.07142857142857142,0.17500000000000002,0.29964809485206073,0.025,0.07500000000000001,0.11250000000000002,0.1375,0.17500000000000002,0.2,0.25,0.30000000000000004,0.325,0.3375,0.4,0.4875,0.525,0.5875,0.6125,0.6125,0.625,0.6375,0.65,0.6749999999999999,0.7,0.7125,0.75,0.775,0.775,0.7875000000000001,0.8,0.8,0.8,0.8125,0.8125,0.8125,0.8125,0.8375,0.8375,0.8500000000000001,0.8500000000000001,0.8625,0.8625,0.875,0.875,0.8875,0.9,0.9,0.9,0.9125000000000001,0.9125000000000001,0.9125000000000001,0.9125000000000001,0.9125000000000001,0.9125000000000001,0.9125000000000001,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.9375,0.95,0.95,0.95,0.9624999999999999,0.9624999999999999,0.9624999999999999,0.9624999999999999,0.9624999999999999,0.9624999999999999,0.125,0.1875,0.1875,0.171875,0.17500000000000002,0.16666666666666666,0.17857142857142855,0.1875,0.18055555555555558,0.16875,0.13333333333333333,0.121875,0.105,0.09791666666666667,0.0875,0.0765625,0.06944444444444445,0.06375,0.05909090909090908,0.051923076923076926,0.04666666666666666,0.04191176470588236,0.039473684210526314,0.036904761904761905,0.03369565217391304,0.0315,0.02962962962962963,0.027586206896551724,0.025806451612903226,0.02462121212121212,0.023214285714285715,0.02195945945945946,0.020833333333333336,0.01675,0.013958333333333333,0.012142857142857143,0.010624999999999999,0.009583333333333333,0.008625,0.007291666666666667,0.00625,0.005546875,0.005,0.0045000000000000005,0.004090909090909091,0.003802083333333333,0.0035096153846153845,0.0032589285714285715,0.0030416666666666665,0.0028515625,0.0026838235294117645,0.002534722222222222,0.002434210526315789,0.0023125000000000003,0.0021022727272727274,0.0019270833333333332,0.0017788461538461539,0.0016517857142857141,0.0015416666666666667,0.0014453125,0.001360294117647059,0.0012847222222222223,0.0012171052631578946,0.0011562500000000002,0.001101190476190476,0.0010511363636363637,0.0010054347826086957,0.0009635416666666666,0.000925,0.0008522727272727272,0.0007916666666666668,0.0007307692307692308,0.0006785714285714286,0.0006416666666666667,0.0006015625000000001,0.0005661764705882352,0.0005347222222222222,0.0005065789473684211,0.00048125
6,11,0.6510238797014437,0.42798757275587157,0.49003409854680097,0.6304627055445603,0.43603660003537054,0.3657768157768158,0.4339839377522409,0.9848484848484849,0.0011811095161085167,0.4090909090909091,0.18506493506493502,0.10120068610634649,0.4242424242424242,0.578971533516988,0.0606060606060606,0.13636363636363635,0.2424242424242424,0.2878787878787879,0.3636363636363636,0.4242424242424242,0.4696969696969697,0.4848484848484849,0.5303030303030303,0.5454545454545454,0.6363636363636364,0.712121212121212,0.7727272727272729,0.787878787878788,0.787878787878788,0.8030303030303029,0.8333333333333333,0.8636363636363638,0.8636363636363638,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9242424242424243,0.9242424242424243,0.9242424242424243,0.9242424242424243,0.9242424242424243,0.9242424242424243,0.9242424242424243,0.9393939393939394,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.36363636363636365,0.4090909090909091,0.4848484848484848,0.4318181818181818,0.43636363636363634,0.4242424242424242,0.40259740259740256,0.36363636363636365,0.35353535353535354,0.3272727272727272,0.2545454545454546,0.21363636363636365,0.18545454545454546,0.1575757575757576,0.13506493506493505,0.12045454545454543,0.1111111111111111,0.10363636363636365,0.09421487603305785,0.08111888111888113,0.0703030303030303,0.06203208556149733,0.055502392344497616,0.051948051948051945,0.04743083003952569,0.04363636363636363,0.04107744107744108,0.038244514106583076,0.035777126099706735,0.033608815426997236,0.031688311688311696,0.029975429975429978,0.028438228438228443,0.022545454545454542,0.01909090909090909,0.01636363636363637,0.01431818181818182,0.012727272727272728,0.011454545454545455,0.009545454545454544,0.008181818181818184,0.00715909090909091,0.006565656565656566,0.005909090909090909,0.005371900826446282,0.004924242424242424,0.004545454545454547,0.004220779220779221,0.0039393939393939405,0.003693181818181819,0.0034759358288770055,0.003282828282828283,0.003110047846889952,0.0029545454545454545,0.002685950413223141,0.002462121212121212,0.0022727272727272735,0.0021103896103896107,0.0019696969696969702,0.0018465909090909095,0.0017379679144385028,0.0016414141414141416,0.001555023923444976,0.0014772727272727272,0.001406926406926407,0.0013429752066115705,0.0012845849802371543,0.001231060606060606,0.0011818181818181817,0.0010743801652892562,0.0009848484848484851,0.0009090909090909088,0.000844155844155844,0.000787878787878788,0.0007386363636363636,0.0006951871657754012,0.0006565656565656566,0.0006220095693779905,0.0005909090909090908
7,13,0.6043867823802944,0.3813544035910075,0.3840595365293958,0.5781684873589557,0.338964275995117,0.25341008198151055,0.33613015986384076,0.9670329670329672,0.0013528991244590323,0.3167420814479638,0.18623481781376514,0.11214953271028039,0.31868131868131866,0.5880017418478957,0.05494505494505494,0.13186813186813184,0.1648351648351648,0.21978021978021972,0.2637362637362637,0.2967032967032966,0.31868131868131866,0.3406593406593406,0.36263736263736257,0.3846153846153845,0.49450549450549447,0.5714285714285714,0.6263736263736264,0.6703296703296704,0.7142857142857142,0.7142857142857142,0.7472527472527472,0.7582417582417581,0.7692307692307693,0.7912087912087913,0.8131868131868132,0.8131868131868132,0.8241758241758241,0.8571428571428571,0.8571428571428571,0.868131868131868,0.8791208791208791,0.8901098901098901,0.8901098901098901,0.901098901098901,0.9120879120879122,0.9120879120879122,0.9120879120879122,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.9340659340659342,0.9340659340659342,0.9340659340659342,0.9450549450549451,0.9450549450549451,0.9450549450549451,0.9450549450549451,0.9450549450549451,0.9450549450549451,0.9560439560439561,0.9560439560439561,0.9560439560439561,0.9560439560439561,0.9560439560439561,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.9670329670329672,0.38461538461538464,0.46153846153846156,0.38461538461538464,0.38461538461538464,0.3692307692307692,0.34615384615384615,0.31868131868131866,0.2980769230769231,0.28205128205128205,0.2692307692307692,0.23076923076923078,0.2,0.17538461538461542,0.1564102564102564,0.14285714285714285,0.125,0.11623931623931624,0.10615384615384618,0.0979020979020979,0.08520710059171598,0.0758974358974359,0.0669683257918552,0.06072874493927126,0.05714285714285715,0.052173913043478265,0.04861538461538462,0.04558404558404558,0.0429708222811671,0.0401985111662531,0.03822843822843823,0.036483516483516484,0.03451143451143451,0.03274161735700197,0.025846153846153852,0.021538461538461538,0.018461538461538463,0.01634615384615385,0.014529914529914527,0.01307692307692308,0.011025641025641023,0.009450549450549451,0.008269230769230772,0.00735042735042735,0.006615384615384617,0.006013986013986014,0.0055769230769230765,0.00514792899408284,0.00478021978021978,0.004461538461538461,0.004182692307692309,0.003981900452488689,0.00376068376068376,0.0035627530364372465,0.0033846153846153857,0.003076923076923077,0.0028205128205128207,0.002603550295857988,0.0024175824175824176,0.0022564102564102567,0.002115384615384616,0.0019909502262443445,0.00188034188034188,0.0017813765182186233,0.0016923076923076928,0.001611721611721612,0.0015384615384615385,0.001471571906354515,0.0014102564102564104,0.0013538461538461536,0.0012307692307692308,0.0011282051282051283,0.001041420118343195,0.0009670329670329672,0.0009025641025641024,0.0008461538461538464,0.0007963800904977375,0.0007521367521367522,0.0007125506072874494,0.0006769230769230768
8,8,0.4842548157636258,0.24444922973778505,0.21397269588327178,0.40076078383256314,0.2229843357354393,0.13854166666666667,0.21500321654634466,0.984375,0.0015737410071942448,0.18055555555555555,0.15948275862068967,0.09490740740740741,0.1875,0.3372607655502392,0.03125,0.046875,0.09375,0.125,0.15625,0.1875,0.1875,0.1875,0.1875,0.203125,0.296875,0.328125,0.40625,0.46875,0.5,0.546875,0.578125,0.578125,0.59375,0.59375,0.609375,0.609375,0.640625,0.640625,0.671875,0.703125,0.71875,0.71875,0.734375,0.75,0.765625,0.765625,0.765625,0.828125,0.828125,0.828125,0.859375,0.890625,0.890625,0.890625,0.890625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.921875,0.921875,0.921875,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.953125,0.96875,0.96875,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.25,0.1875,0.25,0.25,0.25,0.25,0.21428571428571427,0.1875,0.16666666666666666,0.1625,0.15833333333333333,0.13125,0.13,0.125,0.11428571428571428,0.109375,0.10277777777777777,0.0925,0.08636363636363636,0.07307692307692308,0.065,0.057352941176470586,0.05394736842105263,0.04880952380952381,0.04673913043478261,0.045,0.04259259259259259,0.0396551724137931,0.03790322580645161,0.03636363636363636,0.035,0.03310810810810811,0.03141025641025641,0.026500000000000003,0.022083333333333337,0.018928571428571427,0.0171875,0.01583333333333333,0.01425,0.011875,0.01017857142857143,0.009062500000000001,0.008055555555555555,0.0072499999999999995,0.006590909090909091,0.006041666666666667,0.0055769230769230765,0.005178571428571428,0.004833333333333334,0.0045312500000000006,0.004338235294117646,0.004097222222222223,0.003881578947368421,0.00375,0.0034090909090909094,0.003125,0.0028846153846153848,0.0026785714285714286,0.0024999999999999996,0.0023437500000000003,0.0022058823529411764,0.0020833333333333333,0.001973684210526316,0.001875,0.0017857142857142859,0.0017045454545454547,0.0016304347826086958,0.0015625,0.0015,0.0013636363636363635,0.0012708333333333335,0.0011923076923076922,0.0011071428571428573,0.0010500000000000002,0.000984375,0.0009264705882352942,0.000875,0.0008289473684210526,0.0007875
9,7,0.556451151120218,0.3702173564475157,0.3217234278269472,0.48955550831735817,0.30834033250094955,0.24829931972789115,0.3026220254863174,0.9523809523809523,0.0017127442444656953,0.27067669172932335,0.16464891041162227,0.11271297509829618,0.2857142857142857,0.5409209837781267,0.047619047619047616,0.09523809523809525,0.14285714285714285,0.17460317460317462,0.1904761904761905,0.2063492063492063,0.23809523809523808,0.25396825396825395,0.2857142857142857,0.2857142857142857,0.3968253968253968,0.4126984126984127,0.4126984126984127,0.4126984126984127,0.4444444444444445,0.4761904761904762,0.5396825396825397,0.5396825396825397,0.5396825396825397,0.5555555555555556,0.5873015873015873,0.6190476190476192,0.6666666666666667,0.6825396825396826,0.6984126984126985,0.7142857142857143,0.7142857142857143,0.7460317460317459,0.761904761904762,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7936507936507936,0.8095238095238095,0.8253968253968255,0.8412698412698413,0.8412698412698413,0.8412698412698413,0.8412698412698413,0.8412698412698413,0.8730158730158729,0.8730158730158729,0.8730158730158729,0.9047619047619049,0.9047619047619049,0.9047619047619049,0.9206349206349207,0.9206349206349207,0.9206349206349207,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.42857142857142855,0.42857142857142855,0.4285714285714285,0.39285714285714285,0.34285714285714286,0.3095238095238096,0.30612244897959184,0.2857142857142857,0.2857142857142857,0.2571428571428572,0.23809523809523808,0.18571428571428572,0.14857142857142858,0.12380952380952381,0.1142857142857143,0.10714285714285714,0.10793650793650796,0.09714285714285716,0.08831168831168831,0.07692307692307694,0.07047619047619048,0.06554621848739495,0.06315789473684211,0.05850340136054421,0.054658385093167706,0.05142857142857143,0.04761904761904762,0.04630541871921182,0.04423963133640553,0.04242424242424242,0.04,0.03783783783783784,0.0358974358974359,0.028,0.023809523809523808,0.020816326530612245,0.01857142857142857,0.016825396825396827,0.015142857142857142,0.012619047619047618,0.010816326530612246,0.009464285714285713,0.00873015873015873,0.007857142857142858,0.0071428571428571435,0.0067857142857142855,0.006263736263736263,0.005816326530612245,0.005523809523809524,0.005178571428571428,0.004873949579831933,0.004682539682539683,0.00443609022556391,0.004214285714285715,0.003831168831168831,0.0035119047619047617,0.0032417582417582414,0.003010204081632653,0.0028095238095238095,0.0026339285714285714,0.0024789915966386554,0.0023412698412698415,0.002218045112781955,0.002142857142857143,0.0020408163265306124,0.0019480519480519483,0.001863354037267081,0.0017857142857142857,0.0017142857142857144,0.0015584415584415587,0.0014285714285714286,0.001318681318681319,0.0012244897959183675,0.0011428571428571427,0.0010714285714285715,0.0010084033613445378,0.0009523809523809525,0.0009022556390977444,0.0008571428571428572
