dataset,num_positive_bucket,source_file,selection_betas,num_positive,top_k,pubmed_retrieved,pubmed_precision,pubmed_recall,subset_retrieved,subset_precision,subset_recall,pseudo_precision,pseudo_recall,optimization_score,qg_time_seconds,query_size_paths,query_size_avg_path_len,query_size_ANDs,query_size_NOTs,query_size_added_ORs,query_size_synonym_ORs,query_size_ORs,logical_operators,pubmed_f1,pubmed_f3
tar2018,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.12,pb=0.6,te=False,tiab=False/qg_results.jsonl","36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",22.137931034482758,218.31034482758622,10128.655172413793,0.005521066949254367,0.7097847460403683,380.0,0.04395481647876483,0.6978173564417942,0.40935404292655986,0.6954438494401722,0.55101343855554,14.733884457884164,2.9310344827586206,3.2183908045977008,6.344827586206897,0.20689655172413793,13.10344827586207,0.0,1.9310344827586208,21.586206896551722,0.010909690016061816,0.04986517958278675
sigir2017,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.12,pb=0.6,te=False,tiab=False/qg_results.jsonl","36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",85.3076923076923,799.1538461538462,67193.07692307692,0.002139105707666962,0.9024960951780093,1247.5384615384614,0.06066628559655125,0.8490441517879532,0.4210266838462313,0.6518312234705946,0.5287834289711835,47.102184992570145,3.076923076923077,2.9679487179487176,5.538461538461538,0.3076923076923077,20.846153846153847,0.0,2.076923076923077,28.76923076923077,0.004259811823901409,0.02060117457303868
tar2019,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.12,pb=0.6,te=False,tiab=False/qg_results.jsonl","36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",94.41666666666667,900.0,18757.083333333332,0.006655841588832763,0.8884126708764746,1446.25,0.057860135084218715,0.8461311020893144,0.4756994842964753,0.7439133130547323,0.6165339997336563,42.10568102200826,2.4166666666666665,2.8819444444444446,4.416666666666667,0.16666666666666666,13.833333333333334,0.0,1.4166666666666667,19.833333333333332,0.013162313033384866,0.06055300696781029
tar2018,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.12,pb=0.6,te=False,tiab=False/qg_results.jsonl","36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",186.2,1577.3,23135.766666666666,0.012325513774193737,0.8918192551564615,2537.233333333333,0.06283249474613319,0.8748360683175893,0.4604125218995598,0.7302476578432789,0.599211158736029,86.99495004018148,2.7666666666666666,3.0083333333333333,5.166666666666667,0.23333333333333334,17.933333333333334,0.0,1.7666666666666666,25.1,0.024086190031608022,0.1028766862903908
tar2019,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.8,mh_noexp=False,mro=0,mrp=0.01,mto=0.08,pb=0.35,te=False,tiab=False/qg_results.jsonl","19,20,21,22",15.90625,159.875,2844.40625,0.00874572078794862,0.6890010384554599,152.75,0.06817910914756532,0.6875311292356535,0.5486165105274803,0.5264566000928739,0.5040373451934312,12.424279130995274,2.4375,3.4088541666666665,5.8125,0.0625,8.21875,0.0,1.4375,15.53125,0.016609109997622218,0.06389774102891511
sigir2017,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.8,mh_noexp=False,mro=0,mrp=0.01,mto=0.08,pb=0.35,te=False,tiab=False/qg_results.jsonl","19,20,21,22",10.922077922077921,117.21428571428571,4520.071428571428,0.005229876221304689,0.7317355295606743,100.91558441558442,0.07191402437306306,0.7112903234414074,0.5716637626594708,0.5125575986402016,0.5079685531925251,10.047573498317174,2.2532467532467533,3.1103896103896114,4.967532467532467,0.05194805194805195,7.6103896103896105,0.0,1.2532467532467533,13.883116883116884,0.009702027673546583,0.037167211827071236
sr_updates,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.8,mh_noexp=False,mro=0,mrp=0.01,mto=0.08,pb=0.35,te=False,tiab=False/qg_results.jsonl","19,20,21,22",15.933333333333334,163.26666666666668,1341.0666666666666,0.009269604753448126,0.6049593240897588,145.0,0.0785945311331309,0.6352648639605161,0.6318183365002051,0.5521468445249079,0.561774882245511,12.576284980773925,2.2666666666666666,3.066666666666667,4.8,0.0,7.466666666666667,0.0,1.2666666666666666,13.533333333333333,0.01805083159442279,0.07548909518179132
tar2018,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.8,mh_noexp=False,mro=0,mrp=0.01,mto=0.08,pb=0.35,te=False,tiab=False/qg_results.jsonl","19,20,21,22",22.137931034482758,218.31034482758622,3830.4827586206898,0.010293021930690135,0.675059498492782,227.55172413793105,0.07009915911267647,0.6425797048398247,0.5410295882213074,0.5485876757045075,0.5062808423571676,22.172939226545136,1.9310344827586208,3.5689655172413794,4.793103448275862,0.10344827586206896,9.448275862068966,0.0,0.9310344827586207,15.275862068965518,0.020154452054454125,0.08657808997044783
sigir2017,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.8,mh_noexp=False,mro=0,mrp=0.01,mto=0.08,pb=0.35,te=False,tiab=False/qg_results.jsonl","19,20,21,22",85.3076923076923,799.1538461538462,26277.076923076922,0.009340466192151224,0.8056961069096047,597.2307692307693,0.11723856044351658,0.7715974364545067,0.6280315986156313,0.47535125936344247,0.5176551827205078,73.19688211954556,2.1538461538461537,3.4294871794871793,4.923076923076923,0.15384615384615385,16.307692307692307,0.0,1.1538461538461537,22.53846153846154,0.016987653835297486,0.058385937425934856
tar2019,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.8,mh_noexp=False,mro=0,mrp=0.01,mto=0.08,pb=0.35,te=False,tiab=False/qg_results.jsonl","19,20,21,22",94.41666666666667,900.0,4674.75,0.020354002394626414,0.7371110420992634,824.3333333333334,0.08426752884856116,0.6873690730926287,0.6411196031475918,0.5785226473206765,0.5794396682036229,65.44355926911037,1.9166666666666667,3.444444444444444,4.333333333333333,0.16666666666666666,12.833333333333334,0.0,0.9166666666666666,18.25,0.03892148079585295,0.14822549089249404
tar2018,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.8,mh_noexp=False,mro=0,mrp=0.01,mto=0.08,pb=0.35,te=False,tiab=False/qg_results.jsonl","19,20,21,22",186.2,1577.3,7572.766666666666,0.02843823928033612,0.7870047741639771,1446.1,0.10351838147658309,0.7851378222647313,0.6321826964358397,0.5574250092864984,0.5652502142873777,114.42372638384501,1.8666666666666667,3.605555555555556,4.566666666666666,0.16666666666666666,13.866666666666667,0.0,0.8666666666666667,19.466666666666665,0.05264315112770275,0.1899757295605304
tar2019,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1,mh_noexp=False,mro=0,mrp=0.01,mto=0.01,pb=0.35,te=False,tiab=False/qg_results.jsonl","24,25,26,27,28,29,30",15.90625,159.875,6141.65625,0.005863697843662551,0.7265026867147938,187.21875,0.057637295087358466,0.6734120938216935,0.5149170915429094,0.6219159600534016,0.525000568138648,29.813029795885086,2.15625,3.4375000000000004,5.1875,0.15625,12.1875,0.0,1.15625,18.6875,0.011449905678116198,0.04887207011987289
sigir2017,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1,mh_noexp=False,mro=0,mrp=0.01,mto=0.01,pb=0.35,te=False,tiab=False/qg_results.jsonl","24,25,26,27,28,29,30",10.922077922077921,117.21428571428571,7597.987012987013,0.0027627369670852,0.7634335403292121,126.6038961038961,0.06030309362327757,0.7570207462305534,0.5344588319254276,0.6100909181622451,0.5280195200326133,22.453189510803718,2.142857142857143,3.289502164502165,4.876623376623376,0.12987012987012986,12.253246753246753,0.0,1.1428571428571428,18.4025974025974,0.005459963648574099,0.025229338456829183
sr_updates,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1,mh_noexp=False,mro=0,mrp=0.01,mto=0.01,pb=0.35,te=False,tiab=False/qg_results.jsonl","24,25,26,27,28,29,30",15.933333333333334,163.26666666666668,1868.7333333333333,0.00550058381160119,0.5717394859568772,174.0,0.061732977866999224,0.6579671455758412,0.5845308519409033,0.6392411078830514,0.5701995557021201,26.958331553141274,2.2666666666666666,3.1777777777777776,4.866666666666666,0.3333333333333333,11.133333333333333,0.0,1.2666666666666666,17.6,0.010820077435646001,0.0480599746241543
tar2018,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1,mh_noexp=False,mro=0,mrp=0.01,mto=0.01,pb=0.35,te=False,tiab=False/qg_results.jsonl","24,25,26,27,28,29,30",22.137931034482758,218.31034482758622,4915.379310344828,0.007982159986221222,0.6857756796962194,258.7241379310345,0.059595465576501444,0.6812596859448435,0.5185796617534824,0.6322823165448191,0.5251902799055067,43.80657815111095,2.2413793103448274,3.591954022988506,5.482758620689655,0.3448275862068966,15.03448275862069,0.0,1.2413793103448276,22.103448275862068,0.015641482853596893,0.06778568394389363
sigir2017,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1,mh_noexp=False,mro=0,mrp=0.01,mto=0.01,pb=0.35,te=False,tiab=False/qg_results.jsonl","24,25,26,27,28,29,30",85.3076923076923,799.1538461538462,30507.53846153846,0.003871051463106733,0.8260255771283957,710.3846153846154,0.09969607002480317,0.7923228913630636,0.5958290918509973,0.5334937207510657,0.5163318594014477,139.13938267414386,2.230769230769231,3.4102564102564097,5.153846153846154,0.15384615384615385,22.76923076923077,0.0,1.2307692307692308,29.307692307692307,0.007685080153921543,0.03631447707603005
tar2019,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1,mh_noexp=False,mro=0,mrp=0.01,mto=0.01,pb=0.35,te=False,tiab=False/qg_results.jsonl","24,25,26,27,28,29,30",94.41666666666667,900.0,6519.0,0.01571586938798956,0.7982394253473494,958.5833333333334,0.081014985504598,0.7909410794462901,0.604476974783753,0.6439705604961734,0.5823815758659766,111.59359268347423,2.0833333333333335,3.2083333333333335,4.416666666666667,0.25,16.583333333333332,0.0,1.0833333333333333,22.333333333333332,0.03040066951937638,0.12284626249305985
tar2018,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1,mh_noexp=False,mro=0,mrp=0.01,mto=0.01,pb=0.35,te=False,tiab=False/qg_results.jsonl","24,25,26,27,28,29,30",186.2,1577.3,10339.0,0.023257336312801337,0.8199180615630848,1713.4333333333334,0.08916998479159327,0.8100052716620765,0.590312903652362,0.6180871048834523,0.5646595599348015,185.89055407047272,1.9666666666666666,3.577777777777778,4.766666666666667,0.2,17.6,0.0,0.9666666666666667,23.533333333333335,0.04451231004943354,0.1698968017370829
tar2019,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.04,pb=0.55,te=False,tiab=False/qg_results.jsonl","31,32,33,34,35",15.90625,159.875,8868.21875,0.0038862375587237147,0.7821699052816479,282.84375,0.0413911101260098,0.7537205923586083,0.4155147901347226,0.7541593514286891,0.5828094047239046,22.594622284173965,3.09375,3.267708333333333,6.8125,0.25,16.40625,0.0,2.09375,25.5625,0.007680606516940666,0.035254589913806124
sigir2017,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.04,pb=0.55,te=False,tiab=False/qg_results.jsonl","31,32,33,34,35",10.922077922077921,117.21428571428571,15233.441558441558,0.0015509763300748066,0.8169287884153843,199.25974025974025,0.04137133532629182,0.8302367283680053,0.4199958226290311,0.7360567191923505,0.5751178227325691,16.409098416179805,3.155844155844156,3.135606060606061,6.824675324675325,0.07142857142857142,16.032467532467532,0.0,2.155844155844156,25.084415584415584,0.0030893924272873277,0.01497255911063268
sr_updates,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.04,pb=0.55,te=False,tiab=False/qg_results.jsonl","31,32,33,34,35",15.933333333333334,163.26666666666668,7087.2,0.0023980445272021368,0.7975491979839806,275.26666666666665,0.045623705779069046,0.7249494112972374,0.45666898189951627,0.7608932444430364,0.6115436323734081,23.27837929725647,2.6666666666666665,3.038888888888889,5.6,0.06666666666666667,16.0,0.0,1.6666666666666667,23.333333333333332,0.004774320050873556,0.02305300571536213
tar2018,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.04,pb=0.55,te=False,tiab=False/qg_results.jsonl","31,32,33,34,35",22.137931034482758,218.31034482758622,12501.034482758621,0.0053280608854585085,0.7264768262406944,396.7931034482759,0.04177542611625497,0.7229818749983669,0.41605605916563465,0.7604229534391326,0.5830630791190995,33.79687261581421,2.6206896551724137,3.60632183908046,6.620689655172414,0.27586206896551724,19.551724137931036,0.0,1.6206896551724137,28.06896551724138,0.010502635272192053,0.0473572285979254
sigir2017,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.04,pb=0.55,te=False,tiab=False/qg_results.jsonl","31,32,33,34,35",85.3076923076923,799.1538461538462,65666.15384615384,0.00224201452079953,0.8857090982973136,1196.4615384615386,0.06351821627498831,0.862793549329341,0.4444473425915532,0.6660984040809143,0.5418201193547681,109.39303869467516,2.8461538461538463,3.1935897435897433,5.846153846153846,0.15384615384615385,28.23076923076923,0.0,1.8461538461538463,36.07692307692308,0.004462374700780536,0.021494172803157467
tar2019,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.04,pb=0.55,te=False,tiab=False/qg_results.jsonl","31,32,33,34,35",94.41666666666667,900.0,19623.333333333332,0.0060652747390548085,0.8631669725002343,1428.1666666666667,0.05724390067155196,0.8372460331377128,0.4863743775417471,0.7573615431042855,0.6243337602946416,88.99756860733032,2.5833333333333335,2.9305555555555554,4.416666666666667,0.5,17.333333333333332,0.0,1.5833333333333333,23.833333333333332,0.01200217009760266,0.055457318261619044
tar2018,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.04,pb=0.55,te=False,tiab=False/qg_results.jsonl","31,32,33,34,35",186.2,1577.3,23407.366666666665,0.012944317980774197,0.8913175446896269,2534.0333333333333,0.06310901488811901,0.8792529432562172,0.4680844841554438,0.7413043112503261,0.6039824109772212,155.56447933514912,2.7333333333333334,3.0805555555555553,5.4,0.23333333333333334,22.566666666666666,0.0,1.7333333333333334,29.933333333333334,0.025280922007844677,0.10741897850975529
tar2019,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.7,mh_noexp=False,mro=0.04,mrp=0.01,mto=0.1,pb=0.35,te=False,tiab=False/qg_results.jsonl",18,15.90625,159.875,2940.375,0.009172344291848792,0.701230013231459,139.75,0.07702555363132624,0.6640889853683644,0.5669111432807185,0.4879194313453388,0.5012452015469662,11.20028991997242,2.25,3.3182291666666663,5.21875,0.09375,6.59375,0.0,1.25,13.15625,0.017760913498603655,0.07275041717038343
sigir2017,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.7,mh_noexp=False,mro=0.04,mrp=0.01,mto=0.1,pb=0.35,te=False,tiab=False/qg_results.jsonl",18,10.922077922077921,117.21428571428571,7096.493506493506,0.005953238783145302,0.7026636566732788,90.96103896103897,0.07806548612465804,0.6948009749215448,0.5797385337130744,0.47463619338784235,0.5001246995251228,8.017346902327104,2.175324675324675,3.0720779220779226,4.740259740259741,0.025974025974025976,6.2727272727272725,0.0,1.1753246753246753,12.214285714285714,0.01111550809950015,0.04313880997091685
tar2018,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.7,mh_noexp=False,mro=0.04,mrp=0.01,mto=0.1,pb=0.35,te=False,tiab=False/qg_results.jsonl",18,22.137931034482758,218.31034482758622,2740.2413793103447,0.01813955638863672,0.667887988094135,196.68965517241378,0.07848873707532872,0.6312010381125824,0.5669756638878721,0.48908087657954274,0.5024918583149429,18.87589689780926,1.8275862068965518,3.53448275862069,4.517241379310345,0.13793103448275862,7.655172413793103,0.0,0.8275862068965517,13.137931034482758,0.034559674049257395,0.12964758819037164
sr_updates,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.7,mh_noexp=False,mro=0.04,mrp=0.01,mto=0.1,pb=0.35,te=False,tiab=False/qg_results.jsonl",18,15.933333333333334,163.26666666666668,927.1333333333333,0.010939895063181444,0.5490641403684882,125.93333333333334,0.08475971710242662,0.6232783319739841,0.6682941032254736,0.5083262076094256,0.5662975181840704,9.817987696329753,2.466666666666667,3.132222222222222,5.333333333333333,0.13333333333333333,6.2,0.0,1.4666666666666666,13.133333333333333,0.02118081696624603,0.08546952098316132
sigir2017,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.7,mh_noexp=False,mro=0.04,mrp=0.01,mto=0.1,pb=0.35,te=False,tiab=False/qg_results.jsonl",18,85.3076923076923,799.1538461538462,22064.30769230769,0.009880014414520279,0.7987625322857272,542.4615384615385,0.13246465401051388,0.7780605553714023,0.6558197272676742,0.45032724610267655,0.5266581441868523,58.1939160823822,2.4615384615384617,3.3717948717948714,5.384615384615385,0.15384615384615385,14.923076923076923,0.0,1.4615384615384615,21.923076923076923,0.018051039206355226,0.06314552599761349
tar2018,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.7,mh_noexp=False,mro=0.04,mrp=0.01,mto=0.1,pb=0.35,te=False,tiab=False/qg_results.jsonl",18,186.2,1577.3,7347.766666666666,0.03200270600279654,0.78162670262853,1341.6,0.11185627159850393,0.7766049966304355,0.6557778352153983,0.5292296644024375,0.5708410741192537,100.23770153522491,1.9333333333333333,3.7000000000000006,5.0,0.1,13.4,0.0,0.9333333333333333,19.433333333333334,0.05852589751228698,0.2044280135359661
